I0,I1,I2
-0.2954,-0.9405,-178.0217
-0.2953,-0.9409,-178.0217
-0.2962,-0.9427,-178.0217
-0.2968,-0.9436,-178.0221
-0.2970,-0.9412,-178.0210
-0.2962,-0.9385,-178.0193
-0.2964,-0.9367,-178.0180
-0.2956,-0.9359,-178.0175
-0.2961,-0.9362,-178.0169
-0.2961,-0.9363,-178.0168
-0.2969,-0.9346,-178.0173
-0.2964,-0.9345,-178.0177
-0.2967,-0.9329,-178.0181
-0.2969,-0.9313,-178.0181
-0.2991,-0.9305,-178.0174
-0.2995,-0.9296,-178.0162
-0.2981,-0.9298,-178.0173
-0.2977,-0.9310,-178.0176
-0.2983,-0.9297,-178.0178
-0.2988,-0.9319,-178.0184
-0.2986,-0.9343,-178.0196
-0.2987,-0.9327,-178.0185
-0.2993,-0.9323,-178.0187
-0.2986,-0.9307,-178.0189
-0.2972,-0.9303,-178.0183
-0.2969,-0.9320,-178.0183
-0.2963,-0.9320,-178.0196
-0.2954,-0.9317,-178.0202
-0.2959,-0.9321,-178.0209
-0.2953,-0.9330,-178.0214
-0.2945,-0.9342,-178.0203
-0.2944,-0.9365,-178.0207
-0.2929,-0.9370,-178.0203
-0.2927,-0.9384,-178.0213
-0.2919,-0.9392,-178.0211
-0.2924,-0.9393,-178.0218
-0.2939,-0.9398,-178.0219
-0.2932,-0.9408,-178.0224
-0.2934,-0.9411,-178.0212
-0.2919,-0.9399,-178.0215
-0.2917,-0.9408,-178.0203
-0.2920,-0.9383,-178.0204
-0.2902,-0.9369,-178.0207
-0.2907,-0.9370,-178.0202
-0.2912,-0.9381,-178.0186
-0.2908,-0.9391,-178.0194
-0.2900,-0.9399,-178.0212
-0.2908,-0.9415,-178.0212
-0.2908,-0.9437,-178.0215
-0.2923,-0.9458,-178.0215
-0.2929,-0.9448,-178.0197
-0.2929,-0.9447,-178.0200
-0.2915,-0.9439,-178.0193
-0.2904,-0.9424,-178.0191
-0.2893,-0.9442,-178.0198
-0.2889,-0.9455,-178.0202
-0.2884,-0.9458,-178.0194
-0.2874,-0.9456,-178.0181
-0.2889,-0.9453,-178.0182
-0.2892,-0.9428,-178.0176
-0.2888,-0.9421,-178.0181
-0.2900,-0.9429,-178.0170
-0.2892,-0.9427,-178.0171
-0.2905,-0.9442,-178.0181
-0.2899,-0.9465,-178.0183
-0.2897,-0.9461,-178.0185
-0.2893,-0.9462,-178.0189
-0.2897,-0.9466,-178.0193
-0.2897,-0.9453,-178.0189
-0.2884,-0.9441,-178.0197
-0.2884,-0.9428,-178.0207
-0.2877,-0.9430,-178.0202
-0.2878,-0.9425,-178.0197
-0.2875,-0.9422,-178.0182
-0.2883,-0.9424,-178.0177
-0.2872,-0.9444,-178.0170
-0.2875,-0.9443,-178.0167
-0.2878,-0.9438,-178.0166
-0.2880,-0.9423,-178.0143
-0.2886,-0.9430,-178.0145
-0.2898,-0.9431,-178.0170
-0.2899,-0.9448,-178.0169
-0.2893,-0.9453,-178.0176
-0.2891,-0.9466,-178.0170
-0.2898,-0.9466,-178.0184
-0.2899,-0.9482,-178.0186
-0.2896,-0.9490,-178.0199
-0.2910,-0.9479,-178.0193
-0.2910,-0.9495,-178.0204
-0.2914,-0.9498,-178.0203
-0.2922,-0.9499,-178.0195
-0.2929,-0.9490,-178.0187
-0.2931,-0.9485,-178.0180
-0.2934,-0.9469,-178.0178
-0.2930,-0.9471,-178.0179
-0.2935,-0.9474,-178.0178
-0.2941,-0.9487,-178.0179
-0.2943,-0.9488,-178.0181
-0.2953,-0.9481,-178.0179
-0.2963,-0.9469,-178.0172
-0.2973,-0.9454,-178.0181
-0.2977,-0.9472,-178.0184
-0.2978,-0.9467,-178.0177
-0.2986,-0.9480,-178.0184
-0.2982,-0.9486,-178.0184
-0.2982,-0.9482,-178.0177
-0.2981,-0.9492,-178.0188
-0.2983,-0.9483,-178.0170
-0.2982,-0.9470,-178.0168
-0.2969,-0.9495,-178.0182
-0.2976,-0.9515,-178.0186
-0.2991,-0.9532,-178.0179
-0.2998,-0.9540,-178.0192
-0.2996,-0.9511,-178.0205
-0.2998,-0.9492,-178.0193
-0.2988,-0.9492,-178.0188
-0.2987,-0.9480,-178.0181
-0.2980,-0.9491,-178.0172
-0.2986,-0.9515,-178.0168
-0.2974,-0.9527,-178.0163
-0.2962,-0.9529,-178.0173
-0.2959,-0.9512,-178.0176
-0.2959,-0.9513,-178.0199
-0.2953,-0.9499,-178.0201
-0.2959,-0.9500,-178.0197
-0.2960,-0.9505,-178.0186
-0.2950,-0.9502,-178.0184
-0.2942,-0.9523,-178.0182
-0.2944,-0.9530,-178.0174
-0.2954,-0.9522,-178.0178
-0.2961,-0.9525,-178.0165
-0.2955,-0.9521,-178.0161
-0.2945,-0.9489,-178.0172
-0.2941,-0.9481,-178.0178
-0.2949,-0.9474,-178.0169
-0.2956,-0.9467,-178.0160
-0.2969,-0.9463,-178.0166
-0.2990,-0.9487,-178.0168
-0.3019,-0.9503,-178.0174
-0.3030,-0.9512,-178.0174
-0.3041,-0.9514,-178.0163
-0.3042,-0.9507,-178.0159
-0.3048,-0.9491,-178.0159
-0.3054,-0.9491,-178.0152
-0.3064,-0.9495,-178.0154
-0.3068,-0.9515,-178.0142
-0.3076,-0.9510,-178.0138
-0.3081,-0.9503,-178.0137
-0.3080,-0.9505,-178.0147
-0.3090,-0.9516,-178.0143
-0.3093,-0.9504,-178.0147
-0.3108,-0.9510,-178.0141
-0.3105,-0.9532,-178.0145
-0.3094,-0.9541,-178.0137
-0.3090,-0.9533,-178.0128
-0.3081,-0.9521,-178.0136
-0.3057,-0.9529,-178.0155
-0.3054,-0.9548,-178.0163
-0.3055,-0.9546,-178.0165
-0.3054,-0.9557,-178.0185
-0.3061,-0.9560,-178.0182
-0.3060,-0.9558,-178.0177
-0.3060,-0.9562,-178.0176
-0.3055,-0.9546,-178.0188
-0.3043,-0.9566,-178.0189
-0.3033,-0.9579,-178.0195
-0.3017,-0.9578,-178.0183
-0.3016,-0.9601,-178.0191
-0.3018,-0.9586,-178.0193
-0.3016,-0.9576,-178.0198
-0.3013,-0.9585,-178.0198
-0.3006,-0.9606,-178.0205
-0.3014,-0.9617,-178.0188
-0.3015,-0.9614,-178.0176
-0.3008,-0.9599,-178.0152
-0.3000,-0.9605,-178.0151
-0.2990,-0.9613,-178.0146
-0.2980,-0.9606,-178.0153
-0.2966,-0.9585,-178.0158
-0.2951,-0.9572,-178.0166
-0.2941,-0.9570,-178.0169
-0.2939,-0.9573,-178.0182
-0.2955,-0.9569,-178.0178
-0.2972,-0.9565,-178.0169
-0.2981,-0.9563,-178.0170
-0.2991,-0.9543,-178.0184
-0.2992,-0.9528,-178.0180
-0.2977,-0.9535,-178.0180
-0.2982,-0.9543,-178.0174
-0.2983,-0.9537,-178.0164
-0.2969,-0.9541,-178.0155
-0.2965,-0.9530,-178.0159
-0.2963,-0.9545,-178.0170
-0.2966,-0.9565,-178.0177
-0.2972,-0.9555,-178.0174
-0.2985,-0.9539,-178.0163
-0.2998,-0.9529,-178.0157
-0.3012,-0.9504,-178.0152
-0.3012,-0.9498,-178.0149
-0.3012,-0.9484,-178.0148
-0.3000,-0.9476,-178.0124
-0.2994,-0.9463,-178.0115
-0.2993,-0.9449,-178.0119
-0.3003,-0.9456,-178.0134
-0.3010,-0.9455,-178.0135
-0.3026,-0.9453,-178.0132
-0.3028,-0.9460,-178.0128
-0.3026,-0.9481,-178.0136
-0.3018,-0.9495,-178.0136
-0.3024,-0.9484,-178.0139
-0.3010,-0.9464,-178.0135
-0.2999,-0.9453,-178.0126
-0.3003,-0.9449,-178.0118
-0.3011,-0.9428,-178.0116
-0.3019,-0.9434,-178.0123
-0.3011,-0.9442,-178.0133
-0.3000,-0.9433,-178.0140
-0.3011,-0.9438,-178.0143
-0.3015,-0.9403,-178.0152
-0.3019,-0.9394,-178.0147
-0.3029,-0.9403,-178.0143
-0.3034,-0.9396,-178.0134
-0.3037,-0.9392,-178.0128
-0.3033,-0.9392,-178.0129
-0.3033,-0.9399,-178.0138
-0.3036,-0.9409,-178.0136
-0.3033,-0.9427,-178.0133
-0.3044,-0.9435,-178.0128
-0.3050,-0.9442,-178.0130
-0.3053,-0.9428,-178.0133
-0.3060,-0.9427,-178.0129
-0.3052,-0.9450,-178.0131
-0.3052,-0.9446,-178.0139
-0.3049,-0.9442,-178.0136
-0.3036,-0.9448,-178.0123
-0.3034,-0.9444,-178.0114
-0.3046,-0.9452,-178.0116
-0.3057,-0.9452,-178.0117
-0.3058,-0.9438,-178.0122
-0.3067,-0.9438,-178.0120
-0.3067,-0.9429,-178.0120
-0.3069,-0.9421,-178.0110
-0.3071,-0.9416,-178.0095
-0.3069,-0.9414,-178.0091
-0.3070,-0.9428,-178.0090
-0.3080,-0.9427,-178.0095
-0.3083,-0.9420,-178.0102
-0.3091,-0.9409,-178.0102
-0.3106,-0.9421,-178.0094
-0.3115,-0.9417,-178.0117
-0.3103,-0.9398,-178.0131
-0.3113,-0.9376,-178.0123
-0.3119,-0.9372,-178.0121
-0.3123,-0.9371,-178.0118
-0.3129,-0.9347,-178.0117
-0.3139,-0.9326,-178.0109
-0.3131,-0.9323,-178.0110
-0.3119,-0.9316,-178.0108
-0.3127,-0.9317,-178.0113
-0.3129,-0.9328,-178.0115
-0.3126,-0.9336,-178.0109
-0.3138,-0.9326,-178.0106
-0.3132,-0.9344,-178.0114
-0.3130,-0.9348,-178.0104
-0.3109,-0.9354,-178.0118
-0.3098,-0.9358,-178.0131
-0.3093,-0.9359,-178.0124
-0.3100,-0.9347,-178.0116
-0.3102,-0.9348,-178.0107
-0.3089,-0.9320,-178.0104
-0.3095,-0.9315,-178.0102
-0.3083,-0.9312,-178.0095
-0.3082,-0.9313,-178.0107
-0.3073,-0.9320,-178.0114
-0.3062,-0.9346,-178.0126
-0.3072,-0.9347,-178.0134
-0.3084,-0.9336,-178.0145
-0.3080,-0.9342,-178.0148
-0.3067,-0.9338,-178.0149
-0.3041,-0.9318,-178.0155
-0.3014,-0.9325,-178.0172
-0.2989,-0.9327,-178.0181
-0.2974,-0.9336,-178.0183
-0.2976,-0.9331,-178.0184
-0.2978,-0.9337,-178.0195
-0.2990,-0.9328,-178.0196
-0.2994,-0.9312,-178.0184
-0.2964,-0.9317,-178.0191
-0.2928,-0.9325,-178.0199
-0.2903,-0.9335,-178.0223
-0.2872,-0.9335,-178.0240
-0.2861,-0.9326,-178.0261
-0.2851,-0.9296,-178.0250
-0.2849,-0.9269,-178.0243
-0.2844,-0.9270,-178.0234
-0.2831,-0.9274,-178.0228
-0.2821,-0.9243,-178.0227
-0.2795,-0.9212,-178.0232
-0.2774,-0.9216,-178.0238
-0.2785,-0.9222,-178.0247
-0.2808,-0.9220,-178.0236
-0.2825,-0.9217,-178.0242
-0.2853,-0.9203,-178.0244
-0.2877,-0.9202,-178.0241
-0.2882,-0.9196,-178.0245
-0.2895,-0.9196,-178.0243
-0.2915,-0.9193,-178.0251
-0.2949,-0.9180,-178.0249
-0.2969,-0.9176,-178.0243
-0.2964,-0.9168,-178.0247
-0.2968,-0.9149,-178.0257
-0.2957,-0.9154,-178.0256
-0.2954,-0.9143,-178.0253
-0.2951,-0.9151,-178.0267
-0.2962,-0.9135,-178.0251
-0.2960,-0.9133,-178.0254
-0.2963,-0.9129,-178.0249
-0.2960,-0.9124,-178.0246
-0.2955,-0.9119,-178.0227
-0.2944,-0.9147,-178.0225
-0.2948,-0.9175,-178.0222
-0.2942,-0.9214,-178.0221
-0.2934,-0.9191,-178.0224
-0.2928,-0.9178,-178.0213
-0.2929,-0.9163,-178.0211
-0.2946,-0.9142,-178.0227
-0.2972,-0.9144,-178.0224
-0.3000,-0.9133,-178.0220
-0.3038,-0.9109,-178.0209
-0.3065,-0.9098,-178.0212
-0.3094,-0.9087,-178.0201
-0.3123,-0.9051,-178.0205
-0.3143,-0.9052,-178.0204
-0.3155,-0.9029,-178.0193
-0.3171,-0.9010,-178.0186
-0.3170,-0.9019,-178.0186
-0.3188,-0.9013,-178.0191
-0.3207,-0.9009,-178.0186
-0.3217,-0.8996,-178.0181
-0.3205,-0.8977,-178.0177
-0.3196,-0.8990,-178.0175
-0.3195,-0.8978,-178.0159
-0.3190,-0.8991,-178.0153
-0.3179,-0.8990,-178.0134
-0.3163,-0.8989,-178.0123
-0.3153,-0.9007,-178.0115
-0.3138,-0.9011,-178.0110
-0.3129,-0.9027,-178.0100
-0.3124,-0.9025,-178.0083
-0.3132,-0.9042,-178.0079
-0.3145,-0.9051,-178.0068
-0.3141,-0.9054,-178.0058
-0.3142,-0.9053,-178.0049
-0.3139,-0.9047,-178.0031
-0.3146,-0.9059,-178.0016
-0.3151,-0.9048,-178.0011
-0.3153,-0.9038,-178.0016
-0.3167,-0.9032,-178.0028
-0.3155,-0.9018,-178.0042
-0.3154,-0.9016,-178.0041
-0.3138,-0.9025,-178.0046
-0.3140,-0.9023,-178.0049
-0.3135,-0.9017,-178.0062
-0.3137,-0.9027,-178.0062
-0.3143,-0.9017,-178.0069
-0.3152,-0.9013,-178.0077
-0.3147,-0.9016,-178.0082
-0.3138,-0.9026,-178.0101
-0.3122,-0.9029,-178.0116
-0.3116,-0.9036,-178.0122
-0.3116,-0.9034,-178.0119
-0.3125,-0.9029,-178.0119
-0.3142,-0.9016,-178.0110
-0.3150,-0.8989,-178.0093
-0.3150,-0.8999,-178.0101
-0.3150,-0.8996,-178.0109
-0.3140,-0.9007,-178.0121
-0.3131,-0.9008,-178.0120
-0.3114,-0.9008,-178.0121
-0.3096,-0.9005,-178.0115
-0.3088,-0.8990,-178.0116
-0.3090,-0.8993,-178.0103
-0.3087,-0.9001,-178.0092
-0.3075,-0.9007,-178.0084
-0.3066,-0.9006,-178.0085
-0.3068,-0.8996,-178.0080
-0.3063,-0.8988,-178.0063
-0.3060,-0.8986,-178.0063
-0.3049,-0.8976,-178.0074
-0.3039,-0.8985,-178.0062
-0.3031,-0.8989,-178.0038
-0.3029,-0.8995,-178.0040
-0.3021,-0.8990,-178.0039
-0.3015,-0.8997,-178.0043
-0.3021,-0.9003,-178.0058
-0.3022,-0.9016,-178.0050
-0.3026,-0.8990,-178.0051
-0.3025,-0.8972,-178.0041
-0.3028,-0.8966,-178.0034
-0.3012,-0.8966,-178.0026
-0.3018,-0.8983,-178.0017
-0.3010,-0.8957,-178.0013
-0.3015,-0.8937,-178.0011
-0.3009,-0.8933,-178.0015
-0.3006,-0.8935,-178.0022
-0.3013,-0.8938,-178.0003
-0.3016,-0.8951,-178.0003
-0.3000,-0.8951,-178.0012
-0.2999,-0.8965,-177.9997
-0.3008,-0.8969,-177.9987
-0.3009,-0.8960,-177.9991
-0.3013,-0.8963,-178.0002
-0.3006,-0.8963,-178.0003
-0.2987,-0.8956,-178.0015
-0.2983,-0.8957,-178.0004
-0.2994,-0.8965,-178.0001
-0.3003,-0.8964,-178.0007
-0.3016,-0.8972,-178.0018
-0.3015,-0.8979,-178.0025
-0.3029,-0.8993,-178.0021
-0.3019,-0.9002,-178.0027
-0.3018,-0.9004,-178.0024
-0.3019,-0.9009,-178.0048
-0.3014,-0.9016,-178.0050
-0.3019,-0.9028,-178.0064
-0.3022,-0.9019,-178.0053
-0.3027,-0.9007,-178.0044
-0.3026,-0.9004,-178.0046
-0.3032,-0.8979,-178.0044
-0.3020,-0.8989,-178.0050
-0.3022,-0.9000,-178.0038
-0.3025,-0.9014,-178.0033
-0.3023,-0.9026,-178.0026
-0.3019,-0.9016,-178.0028
-0.3029,-0.9013,-178.0036
-0.3025,-0.9032,-178.0044
-0.3019,-0.9027,-178.0035
-0.3031,-0.9039,-178.0027
-0.3044,-0.9033,-178.0015
-0.3043,-0.9055,-178.0018
-0.3047,-0.9059,-178.0017
-0.3045,-0.9055,-178.0027
-0.3034,-0.9061,-178.0031
-0.3024,-0.9083,-178.0048
-0.3025,-0.9092,-178.0042
-0.3024,-0.9079,-178.0034
-0.3030,-0.9064,-178.0039
-0.3036,-0.9044,-178.0033
-0.3039,-0.9030,-178.0022
-0.3040,-0.9044,-178.0017
-0.3043,-0.9033,-178.0015
-0.3037,-0.9007,-178.0026
-0.3048,-0.8974,-178.0010
-0.3053,-0.8958,-178.0019
-0.3071,-0.8944,-178.0000
-0.3084,-0.8945,-177.9998
-0.3089,-0.8938,-177.9999
-0.3093,-0.8917,-177.9995
-0.3083,-0.8913,-177.9989
-0.3081,-0.8921,-178.0003
-0.3085,-0.8932,-178.0001
-0.3099,-0.8933,-178.0002
-0.3086,-0.8944,-178.0009
-0.3091,-0.8948,-178.0004
-0.3101,-0.8936,-177.9992
-0.3107,-0.8945,-177.9994
-0.3109,-0.8955,-178.0000
-0.3120,-0.8959,-177.9991
-0.3114,-0.8979,-177.9983
-0.3114,-0.8979,-177.9966
-0.3118,-0.8984,-177.9970
-0.3121,-0.9005,-177.9971
-0.3123,-0.9020,-177.9974
-0.3117,-0.9048,-177.9968
-0.3113,-0.9055,-177.9951
-0.3124,-0.9063,-177.9941
-0.3125,-0.9076,-177.9934
-0.3125,-0.9071,-177.9931
-0.3115,-0.9080,-177.9927
-0.3123,-0.9081,-177.9927
-0.3121,-0.9081,-177.9911
-0.3131,-0.9066,-177.9918
-0.3125,-0.9051,-177.9923
-0.3123,-0.9053,-177.9924
-0.3116,-0.9055,-177.9929
-0.3134,-0.9057,-177.9911
-0.3136,-0.9047,-177.9919
-0.3142,-0.9053,-177.9916
-0.3136,-0.9082,-177.9911
-0.3137,-0.9092,-177.9916
-0.3140,-0.9112,-177.9907
-0.3130,-0.9106,-177.9913
-0.3123,-0.9105,-177.9898
-0.3123,-0.9109,-177.9893
-0.3134,-0.9113,-177.9884
-0.3149,-0.9130,-177.9881
-0.3153,-0.9114,-177.9886
-0.3155,-0.9123,-177.9889
-0.3161,-0.9118,-177.9884
-0.3169,-0.9100,-177.9889
-0.3162,-0.9093,-177.9888
-0.3172,-0.9085,-177.9884
-0.3177,-0.9080,-177.9886
-0.3168,-0.9067,-177.9894
-0.3166,-0.9072,-177.9894
-0.3160,-0.9059,-177.9896
-0.3154,-0.9064,-177.9888
-0.3150,-0.9068,-177.9896
-0.3153,-0.9064,-177.9896
-0.3155,-0.9051,-177.9900
-0.3166,-0.9047,-177.9898
-0.3176,-0.9040,-177.9911
-0.3175,-0.9039,-177.9906
-0.3176,-0.9042,-177.9919
-0.3169,-0.9061,-177.9914
-0.3177,-0.9061,-177.9917
-0.3192,-0.9054,-177.9919
-0.3208,-0.9055,-177.9920
-0.3213,-0.9070,-177.9928
-0.3222,-0.9051,-177.9924
-0.3226,-0.9047,-177.9939
-0.3224,-0.9058,-177.9953
-0.3222,-0.9069,-177.9960
-0.3224,-0.9074,-177.9965
-0.3213,-0.9073,-177.9971
-0.3224,-0.9068,-177.9978
-0.3227,-0.9074,-177.9966
-0.3227,-0.9076,-177.9955
-0.3210,-0.9102,-177.9962
-0.3219,-0.9105,-177.9966
-0.3211,-0.9101,-177.9974
-0.3214,-0.9106,-177.9968
-0.3223,-0.9119,-177.9947
-0.3232,-0.9111,-177.9953
-0.3235,-0.9102,-177.9955
-0.3233,-0.9117,-177.9954
-0.3239,-0.9109,-177.9959
-0.3232,-0.9103,-177.9959
-0.3234,-0.9110,-177.9963
-0.3229,-0.9093,-177.9955
-0.3234,-0.9069,-177.9950
-0.3243,-0.9047,-177.9949
-0.3248,-0.9024,-177.9935
-0.3241,-0.9028,-177.9941
-0.3243,-0.9041,-177.9929
-0.3248,-0.9060,-177.9924
-0.3246,-0.9053,-177.9933
-0.3245,-0.9044,-177.9922
-0.3258,-0.9041,-177.9920
-0.3278,-0.9053,-177.9920
-0.3283,-0.9049,-177.9906
-0.3280,-0.9042,-177.9908
-0.3281,-0.9057,-177.9914
-0.3283,-0.9055,-177.9918
-0.3288,-0.9050,-177.9921
-0.3286,-0.9032,-177.9913
-0.3291,-0.9030,-177.9928
-0.3282,-0.9029,-177.9933
-0.3269,-0.9010,-177.9941
-0.3254,-0.9006,-177.9939
-0.3249,-0.9003,-177.9940
-0.3253,-0.9010,-177.9934
-0.3250,-0.9025,-177.9931
-0.3246,-0.9023,-177.9946
-0.3251,-0.9026,-177.9948
-0.3240,-0.9039,-177.9954
-0.3257,-0.9033,-177.9949
-0.3264,-0.9040,-177.9953
-0.3274,-0.9048,-177.9940
-0.3271,-0.9071,-177.9940
-0.3274,-0.9082,-177.9934
-0.3257,-0.9073,-177.9939
-0.3256,-0.9064,-177.9936
-0.3258,-0.9070,-177.9944
-0.3263,-0.9070,-177.9939
-0.3267,-0.9067,-177.9949
-0.3269,-0.9059,-177.9949
-0.3270,-0.9077,-177.9958
-0.3267,-0.9059,-177.9948
-0.3265,-0.9079,-177.9937
-0.3260,-0.9082,-177.9929
-0.3261,-0.9076,-177.9923
-0.3263,-0.9066,-177.9917
-0.3267,-0.9083,-177.9909
-0.3274,-0.9059,-177.9897
-0.3278,-0.9065,-177.9909
-0.3293,-0.9067,-177.9904
-0.3304,-0.9069,-177.9906
-0.3319,-0.9066,-177.9906
-0.3326,-0.9049,-177.9910
-0.3328,-0.9041,-177.9908
-0.3329,-0.9023,-177.9917
-0.3315,-0.9048,-177.9927
-0.3298,-0.9031,-177.9935
-0.3280,-0.9031,-177.9936
-0.3280,-0.9027,-177.9936
-0.3285,-0.9022,-177.9926
-0.3294,-0.9011,-177.9934
-0.3292,-0.9009,-177.9923
-0.3297,-0.9007,-177.9917
-0.3298,-0.9000,-177.9912
-0.3297,-0.9002,-177.9907
-0.3290,-0.9004,-177.9899
-0.3293,-0.8991,-177.9895
-0.3304,-0.8989,-177.9903
-0.3308,-0.8979,-177.9904
-0.3303,-0.8993,-177.9907
-0.3287,-0.9024,-177.9915
-0.3275,-0.9029,-177.9909
-0.3283,-0.9017,-177.9911
-0.3285,-0.9018,-177.9913
-0.3299,-0.9034,-177.9932
-0.3303,-0.9039,-177.9925
-0.3298,-0.9055,-177.9929
-0.3277,-0.9073,-177.9918
-0.3278,-0.9085,-177.9918
-0.3274,-0.9085,-177.9925
-0.3279,-0.9096,-177.9944
-0.3271,-0.9109,-177.9948
-0.3282,-0.9126,-177.9956
-0.3277,-0.9146,-177.9971
-0.3253,-0.9149,-177.9970
-0.3240,-0.9174,-177.9976
-0.3229,-0.9197,-177.9965
-0.3223,-0.9180,-177.9964
-0.3219,-0.9182,-177.9978
-0.3227,-0.9183,-177.9984
-0.3237,-0.9171,-177.9993
-0.3240,-0.9170,-177.9989
-0.3232,-0.9157,-177.9982
-0.3233,-0.9158,-177.9989
-0.3226,-0.9165,-177.9998
-0.3238,-0.9153,-178.0007
-0.3240,-0.9144,-178.0000
-0.3236,-0.9140,-178.0011
-0.3235,-0.9154,-178.0027
-0.3223,-0.9136,-178.0020
-0.3241,-0.9124,-178.0020
-0.3273,-0.9116,-178.0017
-0.3300,-0.9092,-178.0005
-0.3289,-0.9069,-178.0011
-0.3277,-0.9061,-178.0019
-0.3276,-0.9065,-178.0021
-0.3251,-0.9065,-178.0017
-0.3239,-0.9063,-178.0032
-0.3221,-0.9077,-178.0050
-0.3217,-0.9091,-178.0050
-0.3222,-0.9093,-178.0057
-0.3231,-0.9086,-178.0059
-0.3240,-0.9105,-178.0050
-0.3246,-0.9105,-178.0054
-0.3240,-0.9094,-178.0045
-0.3233,-0.9090,-178.0043
-0.3238,-0.9096,-178.0048
-0.3247,-0.9097,-178.0048
-0.3242,-0.9100,-178.0033
-0.3247,-0.9094,-178.0023
-0.3247,-0.9106,-178.0026
-0.3246,-0.9110,-178.0039
-0.3244,-0.9092,-178.0037
-0.3244,-0.9083,-178.0026
-0.3250,-0.9073,-178.0019
-0.3247,-0.9105,-178.0002
-0.3238,-0.9117,-177.9995
-0.3239,-0.9138,-178.0007
-0.3244,-0.9147,-178.0013
-0.3246,-0.9155,-178.0024
-0.3238,-0.9140,-178.0036
-0.3219,-0.9151,-178.0050
-0.3201,-0.9172,-178.0046
-0.3181,-0.9162,-178.0039
-0.3173,-0.9151,-178.0039
-0.3172,-0.9150,-178.0062
-0.3171,-0.9147,-178.0061
-0.3180,-0.9157,-178.0058
-0.3189,-0.9152,-178.0066
-0.3172,-0.9146,-178.0065
-0.3156,-0.9164,-178.0071
-0.3151,-0.9187,-178.0065
-0.3148,-0.9189,-178.0061
-0.3145,-0.9182,-178.0066
-0.3135,-0.9181,-178.0066
-0.3120,-0.9181,-178.0065
-0.3121,-0.9146,-178.0069
-0.3113,-0.9125,-178.0053
-0.3098,-0.9129,-178.0054
-0.3094,-0.9122,-178.0047
-0.3084,-0.9105,-178.0037
-0.3073,-0.9110,-178.0039
-0.3074,-0.9114,-178.0033
-0.3067,-0.9104,-178.0028
-0.3058,-0.9102,-178.0037
-0.3061,-0.9101,-178.0042
-0.3062,-0.9078,-178.0039
-0.3067,-0.9051,-178.0038
-0.3070,-0.9049,-178.0040
-0.3062,-0.9046,-178.0045
-0.3075,-0.9022,-178.0028
-0.3081,-0.9029,-178.0028
-0.3082,-0.9014,-178.0018
-0.3096,-0.9025,-178.0012
-0.3099,-0.9032,-177.9996
-0.3107,-0.9029,-177.9998
-0.3112,-0.9030,-177.9994
-0.3124,-0.9029,-177.9992
-0.3132,-0.9044,-177.9994
-0.3137,-0.9038,-177.9997
-0.3133,-0.9025,-177.9996
-0.3132,-0.9014,-177.9994
-0.3141,-0.9002,-177.9994
-0.3138,-0.9003,-177.9987
-0.3126,-0.8966,-177.9965
-0.3134,-0.8973,-177.9957
-0.3145,-0.8956,-177.9946
-0.3149,-0.8946,-177.9946
-0.3155,-0.8925,-177.9948
-0.3169,-0.8940,-177.9942
-0.3185,-0.8951,-177.9939
-0.3210,-0.8935,-177.9932
-0.3219,-0.8930,-177.9930
-0.3223,-0.8932,-177.9932
-0.3219,-0.8946,-177.9926
-0.3218,-0.8967,-177.9926
-0.3214,-0.8984,-177.9942
-0.3217,-0.9001,-177.9934
-0.3219,-0.8985,-177.9942
-0.3221,-0.8963,-177.9935
-0.3222,-0.8951,-177.9939
-0.3222,-0.8950,-177.9936
-0.3225,-0.8963,-177.9933
-0.3231,-0.8967,-177.9915
-0.3237,-0.8978,-177.9907
-0.3243,-0.9006,-177.9913
-0.3253,-0.8984,-177.9898
-0.3260,-0.8992,-177.9884
-0.3287,-0.8985,-177.9893
-0.3282,-0.8951,-177.9883
-0.3275,-0.8962,-177.9878
-0.3273,-0.8957,-177.9865
-0.3267,-0.8946,-177.9868
-0.3267,-0.8956,-177.9863
-0.3257,-0.8968,-177.9867
-0.3245,-0.8968,-177.9868
-0.3230,-0.8961,-177.9870
-0.3222,-0.8958,-177.9876
-0.3239,-0.8938,-177.9861
-0.3243,-0.8956,-177.9854
-0.3244,-0.8956,-177.9835
-0.3244,-0.8979,-177.9836
-0.3242,-0.8949,-177.9832
-0.3234,-0.8956,-177.9837
-0.3229,-0.8978,-177.9841
-0.3229,-0.8984,-177.9836
-0.3221,-0.8986,-177.9845
-0.3213,-0.8985,-177.9852
-0.3206,-0.8990,-177.9852
-0.3208,-0.8991,-177.9859
-0.3221,-0.8984,-177.9861
-0.3240,-0.8998,-177.9852
-0.3248,-0.8987,-177.9848
-0.3260,-0.8983,-177.9837
-0.3257,-0.8994,-177.9825
-0.3241,-0.9025,-177.9823
-0.3224,-0.9031,-177.9833
-0.3217,-0.9021,-177.9844
-0.3214,-0.9024,-177.9845
-0.3215,-0.9027,-177.9830
-0.3220,-0.9021,-177.9838
-0.3218,-0.9021,-177.9826
-0.3210,-0.9021,-177.9819
-0.3212,-0.9000,-177.9814
-0.3195,-0.9009,-177.9834
-0.3188,-0.9017,-177.9828
-0.3183,-0.9001,-177.9828
-0.3179,-0.8991,-177.9805
-0.3178,-0.8993,-177.9803
-0.3173,-0.8989,-177.9801
