target_angle,angle,target_speed,speed,I4,I5
0.000000,5623.000000,200.000000,215.000000,16711.796875,0.000000
0.000000,5991.000000,200.000000,203.000000,16025.796875,0.000000
0.000000,6359.000000,200.000000,209.000000,15921.596680,0.000000
0.000000,6711.000000,200.000000,193.000000,15451.997070,0.000000
0.000000,7054.000000,200.000000,195.000000,15718.997070,0.000000
0.000000,7434.000000,250.000000,222.000000,17999.396484,0.000000
0.000000,7845.000000,250.000000,231.000000,18820.996094,0.000000
0.000000,77.000000,250.000000,236.000000,19099.595703,0.000000
0.000000,503.000000,250.000000,236.000000,19462.396484,0.000000
0.000000,934.000000,250.000000,243.000000,20061.396484,0.000000
0.000000,1379.000000,250.000000,245.000000,19929.396484,0.000000
0.000000,1821.000000,250.000000,249.000000,20173.996094,0.000000
0.000000,2266.000000,250.000000,247.000000,19538.595703,0.000000
0.000000,2714.000000,250.000000,261.000000,19957.396484,0.000000
0.000000,3165.000000,250.000000,253.000000,19552.595703,0.000000
0.000000,3615.000000,250.000000,262.000000,19909.595703,0.000000
0.000000,4068.000000,250.000000,252.000000,19698.794922,0.000000
0.000000,4500.000000,250.000000,240.000000,20092.394531,0.000000
0.000000,4939.000000,250.000000,243.000000,20213.394531,0.000000
0.000000,5379.000000,250.000000,246.000000,20635.195313,0.000000
0.000000,5842.000000,250.000000,249.000000,19749.595703,0.000000
0.000000,6290.000000,250.000000,252.000000,19847.794922,0.000000
0.000000,6732.000000,250.000000,241.000000,18888.994141,0.000000
0.000000,7164.000000,250.000000,249.000000,19566.394531,0.000000
0.000000,7605.000000,250.000000,247.000000,19243.195313,0.000000
0.000000,8042.000000,250.000000,252.000000,19594.595703,0.000000
0.000000,291.000000,250.000000,251.000000,19813.996094,0.000000
0.000000,725.000000,250.000000,247.000000,20134.595703,0.000000
0.000000,1174.000000,250.000000,257.000000,20353.996094,0.000000
0.000000,1618.000000,250.000000,248.000000,20244.396484,0.000000
0.000000,2077.000000,250.000000,258.000000,20345.595703,0.000000
0.000000,2522.000000,250.000000,249.000000,20148.794922,0.000000
0.000000,2986.000000,250.000000,250.000000,19586.394531,0.000000
0.000000,3426.000000,250.000000,244.000000,19428.794922,0.000000
0.000000,3871.000000,250.000000,249.000000,19009.794922,0.000000
0.000000,4302.000000,250.000000,237.000000,19417.394531,0.000000
0.000000,4728.000000,250.000000,250.000000,20111.994141,0.000000
0.000000,5161.000000,250.000000,240.000000,20069.994141,0.000000
0.000000,5615.000000,250.000000,268.000000,20547.994141,0.000000
0.000000,6070.000000,250.000000,254.000000,19946.394531,0.000000
0.000000,6530.000000,250.000000,266.000000,19884.394531,0.000000
0.000000,6970.000000,250.000000,249.000000,19985.593750,0.000000
0.000000,7424.000000,250.000000,249.000000,19884.394531,0.000000
0.000000,7893.000000,300.000000,271.000000,21993.195313,0.000000
0.000000,204.000000,300.000000,288.000000,22778.195313,0.000000
0.000000,709.000000,300.000000,287.000000,23441.996094,0.000000
0.000000,1234.000000,300.000000,304.000000,24116.996094,0.000000
0.000000,1767.000000,300.000000,295.000000,24170.595703,0.000000
0.000000,2309.000000,300.000000,297.000000,23543.595703,0.000000
0.000000,2850.000000,300.000000,319.000000,23962.396484,0.000000
0.000000,3386.000000,300.000000,294.000000,23318.595703,0.000000
0.000000,3928.000000,300.000000,302.000000,22876.996094,0.000000
0.000000,4436.000000,300.000000,290.000000,23526.396484,0.000000
0.000000,4954.000000,300.000000,295.000000,24159.197266,0.000000
0.000000,5487.000000,300.000000,298.000000,24550.197266,0.000000
0.000000,6034.000000,300.000000,299.000000,23473.396484,0.000000
0.000000,6579.000000,300.000000,309.000000,23582.796875,0.000000
0.000000,7109.000000,300.000000,294.000000,23866.796875,0.000000
0.000000,7649.000000,300.000000,300.000000,23132.996094,0.000000
0.000000,8175.000000,300.000000,302.000000,23605.195313,0.000000
0.000000,505.000000,300.000000,291.000000,23675.595703,0.000000
0.000000,1031.000000,300.000000,302.000000,24195.794922,0.000000
0.000000,1563.000000,300.000000,298.000000,23830.394531,0.000000
0.000000,2102.000000,300.000000,306.000000,24184.593750,0.000000
0.000000,2645.000000,300.000000,300.000000,24021.593750,0.000000
0.000000,3184.000000,300.000000,300.000000,22834.994141,0.000000
0.000000,3717.000000,300.000000,305.000000,23478.593750,0.000000
0.000000,4239.000000,300.000000,282.000000,22871.394531,0.000000
0.000000,4753.000000,300.000000,293.000000,23669.794922,0.000000
0.000000,5265.000000,300.000000,290.000000,24102.994141,0.000000
0.000000,5815.000000,300.000000,315.000000,24457.394531,0.000000
0.000000,6371.000000,300.000000,314.000000,24052.593750,0.000000
0.000000,6904.000000,300.000000,294.000000,23262.394531,0.000000
0.000000,7439.000000,300.000000,306.000000,23835.794922,0.000000
0.000000,7979.000000,300.000000,299.000000,23565.994141,0.000000
0.000000,313.000000,300.000000,297.000000,23436.593750,0.000000
0.000000,830.000000,300.000000,294.000000,24161.994141,0.000000
0.000000,1369.000000,300.000000,300.000000,24215.593750,0.000000
0.000000,1910.000000,300.000000,311.000000,24257.792969,0.000000
0.000000,2447.000000,300.000000,297.000000,23872.593750,0.000000
0.000000,3005.000000,300.000000,305.000000,23847.193359,0.000000
0.000000,3543.000000,300.000000,313.000000,23515.392578,0.000000
0.000000,3937.000000,0.000000,119.000000,9147.192383,0.000000
0.000000,4099.000000,0.000000,61.000000,4206.192383,0.000000
0.000000,4166.000000,0.000000,23.000000,2059.392334,0.000000
0.000000,4196.000000,0.000000,10.000000,1153.392334,0.000000
0.000000,4210.000000,0.000000,5.000000,736.992310,0.000000
0.000000,4217.000000,0.000000,2.000000,525.992310,0.000000
0.000000,4220.000000,0.000000,1.000000,444.392303,0.000000
0.000000,4222.000000,0.000000,0.000000,449.992310,0.000000
0.000000,4224.000000,0.000000,2.000000,449.992310,0.000000
0.000000,4227.000000,0.000000,0.000000,449.992310,0.000000
0.000000,4229.000000,0.000000,0.000000,354.392303,0.000000
0.000000,4232.000000,0.000000,1.000000,359.992310,0.000000
0.000000,4234.000000,0.000000,1.000000,359.992310,0.000000
0.000000,4237.000000,0.000000,0.000000,312.192322,0.000000
0.000000,4239.000000,0.000000,0.000000,314.992310,0.000000
0.000000,4243.000000,0.000000,0.000000,314.992310,0.000000
0.000000,4246.000000,0.000000,0.000000,219.392303,0.000000
0.000000,4248.000000,0.000000,0.000000,224.992310,0.000000
0.000000,4251.000000,0.000000,1.000000,224.992310,0.000000
0.000000,4254.000000,0.000000,2.000000,177.192307,0.000000
0.000000,4256.000000,0.000000,0.000000,179.992310,0.000000
0.000000,4259.000000,0.000000,2.000000,179.992310,0.000000
0.000000,4261.000000,0.000000,0.000000,179.992310,0.000000
0.000000,4264.000000,0.000000,0.000000,179.992310,0.000000
0.000000,4266.000000,0.000000,0.000000,179.992310,0.000000
0.000000,4268.000000,0.000000,0.000000,132.192307,0.000000
0.000000,4269.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4269.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4270.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4271.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4272.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4273.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4273.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4273.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4274.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4274.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4274.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4274.000000,0.000000,0.000000,134.992310,0.000000
0.000000,4299.000000,50.000000,27.000000,2524.992188,0.000000
0.000000,4354.000000,50.000000,37.000000,3579.992188,0.000000
0.000000,4428.000000,50.000000,46.000000,4226.992188,0.000000
0.000000,4514.000000,50.000000,51.000000,4423.992188,0.000000
0.000000,4600.000000,50.000000,46.000000,4362.192383,0.000000
0.000000,4692.000000,50.000000,49.000000,4269.392578,0.000000
0.000000,4782.000000,50.000000,48.000000,4179.392578,0.000000
0.000000,4865.000000,50.000000,49.000000,4471.792480,0.000000
0.000000,4953.000000,50.000000,48.000000,4407.192383,0.000000
0.000000,5040.000000,50.000000,45.000000,4314.392578,0.000000
0.000000,5130.000000,50.000000,52.000000,4463.392578,0.000000
0.000000,5216.000000,50.000000,44.000000,4215.992676,0.000000
0.000000,5302.000000,50.000000,50.000000,4516.792480,0.000000
0.000000,5397.000000,50.000000,54.000000,4452.192383,0.000000
0.000000,5491.000000,50.000000,53.000000,4263.792480,0.000000
0.000000,5582.000000,50.000000,47.000000,4083.792480,0.000000
0.000000,5669.000000,50.000000,50.000000,4047.192383,0.000000
0.000000,5753.000000,50.000000,50.000000,4336.792480,0.000000
0.000000,5843.000000,50.000000,50.000000,4272.192383,0.000000
0.000000,5930.000000,50.000000,46.000000,4179.392578,0.000000
0.000000,6020.000000,50.000000,49.000000,4137.192383,0.000000
0.000000,6108.000000,50.000000,51.000000,4378.992188,0.000000
0.000000,6198.000000,50.000000,49.000000,4364.992188,0.000000
0.000000,6292.000000,50.000000,51.000000,4173.791992,0.000000
0.000000,6385.000000,50.000000,45.000000,3802.592041,0.000000
0.000000,6468.000000,50.000000,50.000000,4111.791992,0.000000
0.000000,6554.000000,50.000000,51.000000,4286.191895,0.000000
0.000000,6641.000000,50.000000,48.000000,4322.791992,0.000000
0.000000,6732.000000,50.000000,51.000000,4415.591797,0.000000
0.000000,6828.000000,50.000000,53.000000,4314.391602,0.000000
0.000000,6915.000000,50.000000,51.000000,4606.791504,0.000000
0.000000,7008.000000,50.000000,53.000000,4494.391602,0.000000
0.000000,7101.000000,50.000000,51.000000,4404.391602,0.000000
0.000000,7199.000000,50.000000,51.000000,4170.991699,0.000000
0.000000,7288.000000,50.000000,49.000000,4184.991699,0.000000
0.000000,7376.000000,50.000000,52.000000,4471.791504,0.000000
0.000000,7470.000000,50.000000,55.000000,4359.391602,0.000000
0.000000,7559.000000,50.000000,47.000000,4221.591797,0.000000
0.000000,7652.000000,50.000000,51.000000,4182.191895,0.000000
0.000000,7763.000000,100.000000,77.000000,6766.191895,0.000000
0.000000,7917.000000,100.000000,92.000000,7762.191895,0.000000
0.000000,8088.000000,100.000000,94.000000,7694.991699,0.000000
0.000000,65.000000,100.000000,98.000000,8172.991699,0.000000
0.000000,246.000000,100.000000,99.000000,8049.391602,0.000000
0.000000,419.000000,100.000000,99.000000,8293.991211,0.000000
0.000000,593.000000,100.000000,98.000000,8327.791016,0.000000
0.000000,769.000000,100.000000,93.000000,8181.590820,0.000000
0.000000,945.000000,100.000000,100.000000,8237.791016,0.000000
0.000000,1127.000000,100.000000,102.000000,8139.391113,0.000000
0.000000,1302.000000,100.000000,100.000000,8288.390625,0.000000
0.000000,1480.000000,100.000000,100.000000,8184.390625,0.000000
0.000000,1652.000000,100.000000,96.000000,8285.590820,0.000000
0.000000,1836.000000,100.000000,107.000000,8184.390625,0.000000
0.000000,2017.000000,100.000000,100.000000,8142.190430,0.000000
0.000000,2195.000000,100.000000,103.000000,8240.590820,0.000000
0.000000,2371.000000,100.000000,98.000000,8378.390625,0.000000
0.000000,2551.000000,100.000000,100.000000,8322.190430,0.000000
0.000000,2744.000000,100.000000,107.000000,8181.590332,0.000000
0.000000,2924.000000,100.000000,104.000000,8333.390625,0.000000
0.000000,3108.000000,100.000000,100.000000,7990.390625,0.000000
0.000000,3278.000000,100.000000,95.000000,8153.390625,0.000000
0.000000,3464.000000,100.000000,107.000000,8144.990723,0.000000
0.000000,3643.000000,100.000000,98.000000,8097.190918,0.000000
0.000000,3829.000000,100.000000,110.000000,8052.190918,0.000000
0.000000,4006.000000,100.000000,100.000000,8198.390625,0.000000
0.000000,4181.000000,100.000000,98.000000,8285.590820,0.000000
0.000000,4360.000000,100.000000,98.000000,8327.791016,0.000000
0.000000,4537.000000,100.000000,101.000000,8516.191406,0.000000
0.000000,4719.000000,100.000000,103.000000,8457.191406,0.000000
0.000000,4896.000000,100.000000,96.000000,8268.791016,0.000000
0.000000,5068.000000,100.000000,95.000000,8423.390625,0.000000
0.000000,5246.000000,100.000000,97.000000,8510.590820,0.000000
0.000000,5430.000000,100.000000,106.000000,8552.791016,0.000000
0.000000,5619.000000,100.000000,101.000000,8071.991211,0.000000
0.000000,5794.000000,100.000000,96.000000,7956.591309,0.000000
0.000000,5968.000000,100.000000,95.000000,7964.991211,0.000000
0.000000,6142.000000,100.000000,98.000000,7917.191406,0.000000
0.000000,6351.000000,150.000000,137.000000,10548.991211,0.000000
0.000000,6590.000000,150.000000,137.000000,11207.590820,0.000000
0.000000,6841.000000,150.000000,145.000000,11733.590820,0.000000
0.000000,7102.000000,150.000000,150.000000,12177.991211,0.000000
0.000000,7371.000000,150.000000,143.000000,11719.791016,0.000000
0.000000,7639.000000,150.000000,148.000000,11840.590820,0.000000
0.000000,7898.000000,150.000000,150.000000,12026.190430,0.000000
0.000000,8163.000000,150.000000,147.000000,11728.190430,0.000000
0.000000,237.000000,150.000000,151.000000,11983.990234,0.000000
0.000000,494.000000,150.000000,144.000000,12065.589844,0.000000
0.000000,755.000000,150.000000,147.000000,12394.589844,0.000000
0.000000,1028.000000,150.000000,154.000000,12327.189453,0.000000
0.000000,1298.000000,150.000000,148.000000,12043.189453,0.000000
0.000000,1559.000000,150.000000,149.000000,12107.789063,0.000000
0.000000,1831.000000,150.000000,155.000000,12391.789063,0.000000
0.000000,2102.000000,150.000000,149.000000,12088.189453,0.000000
0.000000,2366.000000,150.000000,148.000000,12104.989258,0.000000
0.000000,2638.000000,150.000000,150.000000,12248.389648,0.000000
0.000000,2908.000000,150.000000,142.000000,11427.389648,0.000000
0.000000,3165.000000,150.000000,146.000000,11522.790039,0.000000
0.000000,3427.000000,150.000000,153.000000,12093.589844,0.000000
0.000000,3696.000000,150.000000,144.000000,11534.189453,0.000000
0.000000,3963.000000,150.000000,146.000000,11612.789063,0.000000
0.000000,4216.000000,150.000000,144.000000,12040.189453,0.000000
0.000000,4474.000000,150.000000,141.000000,11967.189453,0.000000
0.000000,4740.000000,150.000000,152.000000,12256.789063,0.000000
0.000000,5000.000000,150.000000,146.000000,12239.989258,0.000000
0.000000,5260.000000,150.000000,149.000000,12526.789063,0.000000
0.000000,5542.000000,150.000000,164.000000,12605.588867,0.000000
0.000000,5819.000000,150.000000,149.000000,12026.388672,0.000000
0.000000,6088.000000,150.000000,148.000000,11916.588867,0.000000
0.000000,6361.000000,150.000000,159.000000,11972.789063,0.000000
0.000000,6625.000000,150.000000,147.000000,11778.789063,0.000000
0.000000,6884.000000,150.000000,148.000000,12076.789063,0.000000
0.000000,7158.000000,150.000000,153.000000,12251.189453,0.000000
0.000000,7427.000000,150.000000,147.000000,11905.389648,0.000000
0.000000,7692.000000,150.000000,150.000000,11781.589844,0.000000
0.000000,7960.000000,150.000000,153.000000,12076.790039,0.000000
0.000000,32.000000,150.000000,147.000000,12012.190430,0.000000
0.000000,322.000000,200.000000,177.000000,14452.791016,0.000000
0.000000,644.000000,200.000000,185.000000,15552.791016,0.000000
0.000000,988.000000,200.000000,198.000000,16149.191406,0.000000
0.000000,1344.000000,200.000000,195.000000,15918.791016,0.000000
0.000000,1692.000000,200.000000,195.000000,16168.991211,0.000000
0.000000,2058.000000,200.000000,202.000000,15963.791016,0.000000
0.000000,2408.000000,200.000000,196.000000,15974.991211,0.000000
0.000000,2778.000000,200.000000,218.000000,16118.391602,0.000000
0.000000,3141.000000,200.000000,204.000000,16062.191406,0.000000
0.000000,3504.000000,200.000000,216.000000,16208.391602,0.000000
0.000000,3872.000000,200.000000,213.000000,15865.391602,0.000000
0.000000,4222.000000,200.000000,195.000000,15837.191406,0.000000
0.000000,4566.000000,200.000000,190.000000,15887.791016,0.000000
0.000000,4913.000000,200.000000,189.000000,16028.390625,0.000000
0.000000,5258.000000,200.000000,197.000000,16402.390625,0.000000
0.000000,5632.000000,200.000000,214.000000,16571.191406,0.000000
0.000000,5998.000000,200.000000,202.000000,15986.391602,0.000000
0.000000,6366.000000,200.000000,210.000000,15924.391602,0.000000
0.000000,6717.000000,200.000000,194.000000,15547.591797,0.000000
0.000000,7063.000000,200.000000,194.000000,15808.992188,0.000000
0.000000,7420.000000,200.000000,193.000000,15603.791992,0.000000
0.000000,7769.000000,200.000000,195.000000,15567.192383,0.000000
0.000000,8121.000000,200.000000,198.000000,15808.992188,0.000000
0.000000,285.000000,200.000000,203.000000,16033.992188,0.000000
0.000000,633.000000,200.000000,195.000000,16211.192383,0.000000
0.000000,987.000000,200.000000,201.000000,16247.791992,0.000000
0.000000,1346.000000,200.000000,197.000000,15958.192383,0.000000
0.000000,1696.000000,200.000000,196.000000,16166.192383,0.000000
0.000000,2060.000000,200.000000,202.000000,15963.791992,0.000000
0.000000,2410.000000,200.000000,197.000000,16022.791992,0.000000
0.000000,2781.000000,200.000000,218.000000,16163.391602,0.000000
0.000000,3145.000000,200.000000,204.000000,16107.191406,0.000000
0.000000,3510.000000,200.000000,217.000000,16205.591797,0.000000
0.000000,3876.000000,200.000000,212.000000,15865.391602,0.000000
0.000000,4226.000000,200.000000,194.000000,15789.391602,0.000000
0.000000,4569.000000,200.000000,190.000000,15842.791992,0.000000
0.000000,4916.000000,200.000000,190.000000,15983.391602,0.000000
0.000000,5262.000000,200.000000,199.000000,16405.191406,0.000000
0.000000,5662.000000,250.000000,248.000000,18961.191406,0.000000
0.000000,6088.000000,250.000000,245.000000,19479.191406,0.000000
0.000000,6539.000000,250.000000,257.000000,19631.191406,0.000000
0.000000,6975.000000,250.000000,244.000000,19858.992188,0.000000
0.000000,7428.000000,250.000000,251.000000,19940.591797,0.000000
0.000000,7875.000000,250.000000,246.000000,19648.191406,0.000000
0.000000,124.000000,250.000000,243.000000,19425.992188,0.000000
0.000000,550.000000,250.000000,238.000000,19583.392578,0.000000
0.000000,984.000000,250.000000,249.000000,20005.193359,0.000000
0.000000,1426.000000,250.000000,246.000000,19836.593750,0.000000
0.000000,1872.000000,250.000000,258.000000,20131.792969,0.000000
0.000000,2317.000000,250.000000,247.000000,19589.193359,0.000000
0.000000,2770.000000,250.000000,270.000000,20002.392578,0.000000
0.000000,3218.000000,250.000000,247.000000,19788.792969,0.000000
0.000000,3673.000000,250.000000,256.000000,19943.392578,0.000000
0.000000,4119.000000,250.000000,240.000000,19265.792969,0.000000
0.000000,4546.000000,250.000000,237.000000,19878.593750,0.000000
0.000000,4981.000000,250.000000,241.000000,20083.994141,0.000000
0.000000,5419.000000,250.000000,245.000000,20643.593750,0.000000
0.000000,5879.000000,250.000000,249.000000,19653.994141,0.000000
0.000000,6333.000000,250.000000,254.000000,19805.593750,0.000000
0.000000,6773.000000,250.000000,238.000000,18939.593750,0.000000
0.000000,7207.000000,250.000000,254.000000,19563.593750,0.000000
0.000000,7646.000000,250.000000,249.000000,19290.994141,0.000000
0.000000,8084.000000,250.000000,252.000000,19639.593750,0.000000
0.000000,332.000000,250.000000,252.000000,19906.792969,0.000000
0.000000,767.000000,250.000000,248.000000,20176.792969,0.000000
0.000000,1217.000000,250.000000,259.000000,20351.193359,0.000000
0.000000,1660.000000,250.000000,247.000000,20244.392578,0.000000
0.000000,2119.000000,250.000000,256.000000,20297.792969,0.000000
0.000000,2567.000000,250.000000,249.000000,20151.593750,0.000000
0.000000,3028.000000,250.000000,252.000000,19203.994141,0.000000
0.000000,3472.000000,250.000000,248.000000,19594.593750,0.000000
0.000000,3914.000000,250.000000,252.000000,19049.193359,0.000000
0.000000,4339.000000,250.000000,243.000000,19462.392578,0.000000
0.000000,4772.000000,250.000000,250.000000,20204.792969,0.000000
0.000000,5205.000000,250.000000,248.000000,20494.593750,0.000000
0.000000,5670.000000,250.000000,268.000000,20570.593750,0.000000
0.000000,6125.000000,250.000000,255.000000,20086.994141,0.000000
0.000000,6610.000000,300.000000,279.000000,22074.794922,0.000000
0.000000,7110.000000,300.000000,283.000000,23154.994141,0.000000
0.000000,7637.000000,300.000000,295.000000,22845.994141,0.000000
0.000000,8158.000000,300.000000,300.000000,23529.193359,0.000000
0.000000,491.000000,300.000000,288.000000,23633.392578,0.000000
0.000000,1017.000000,300.000000,296.000000,24150.792969,0.000000
0.000000,1548.000000,300.000000,294.000000,23833.193359,0.000000
0.000000,2088.000000,300.000000,308.000000,24232.392578,0.000000
0.000000,2629.000000,300.000000,300.000000,24066.591797,0.000000
0.000000,3173.000000,300.000000,302.000000,23023.392578,0.000000
0.000000,3709.000000,300.000000,307.000000,23562.992188,0.000000
0.000000,4233.000000,300.000000,283.000000,22961.392578,0.000000
0.000000,4744.000000,300.000000,298.000000,23664.193359,0.000000
0.000000,5255.000000,300.000000,292.000000,24055.193359,0.000000
0.000000,5809.000000,300.000000,316.000000,24460.193359,0.000000
0.000000,6366.000000,300.000000,307.000000,23956.994141,0.000000
0.000000,6893.000000,300.000000,289.000000,22789.994141,0.000000
0.000000,7421.000000,300.000000,305.000000,23720.394531,0.000000
0.000000,7955.000000,300.000000,298.000000,23526.593750,0.000000
0.000000,291.000000,300.000000,300.000000,23391.593750,0.000000
0.000000,804.000000,300.000000,292.000000,23782.394531,0.000000
0.000000,1337.000000,300.000000,297.000000,24046.794922,0.000000
0.000000,1872.000000,300.000000,300.000000,24125.595703,0.000000
0.000000,2408.000000,300.000000,298.000000,23833.195313,0.000000
0.000000,2960.000000,300.000000,308.000000,23897.794922,0.000000
0.000000,3503.000000,300.000000,299.000000,23369.195313,0.000000
0.000000,4040.000000,300.000000,303.000000,23352.195313,0.000000
0.000000,4556.000000,300.000000,289.000000,23976.394531,0.000000
0.000000,5077.000000,300.000000,289.000000,24083.394531,0.000000
0.000000,5620.000000,300.000000,321.000000,24505.195313,0.000000
0.000000,6162.000000,300.000000,304.000000,23571.794922,0.000000
0.000000,6706.000000,300.000000,298.000000,23624.994141,0.000000
0.000000,7243.000000,300.000000,309.000000,23768.394531,0.000000
0.000000,7776.000000,300.000000,297.000000,23520.994141,0.000000
0.000000,119.000000,300.000000,296.000000,23582.794922,0.000000
0.000000,637.000000,300.000000,287.000000,23579.994141,0.000000
0.000000,1168.000000,300.000000,307.000000,24201.394531,0.000000
0.000000,1697.000000,300.000000,293.000000,24069.394531,0.000000
0.000000,2092.000000,0.000000,120.000000,9639.394531,0.000000
0.000000,2268.000000,0.000000,71.000000,4653.394531,0.000000
0.000000,2344.000000,0.000000,29.000000,2079.194580,0.000000
0.000000,2372.000000,0.000000,9.000000,1198.394531,0.000000
0.000000,2384.000000,0.000000,5.000000,877.594543,0.000000
0.000000,2391.000000,0.000000,2.000000,660.994507,0.000000
0.000000,2394.000000,0.000000,1.000000,579.394531,0.000000
0.000000,2396.000000,0.000000,0.000000,584.994507,0.000000
0.000000,2399.000000,0.000000,0.000000,584.994507,0.000000
0.000000,2403.000000,0.000000,2.000000,584.994507,0.000000
0.000000,2408.000000,0.000000,2.000000,489.394501,0.000000
0.000000,2411.000000,0.000000,0.000000,399.394501,0.000000
0.000000,2414.000000,0.000000,0.000000,404.994507,0.000000
0.000000,2416.000000,0.000000,0.000000,357.194519,0.000000
0.000000,2417.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2418.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2419.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2420.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2421.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2422.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2422.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2423.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2424.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2424.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2425.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2425.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2425.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2426.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2426.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2427.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2427.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2427.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2427.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2428.000000,0.000000,0.000000,359.994507,0.000000
0.000000,2452.000000,50.000000,25.000000,2749.994629,0.000000
0.000000,2511.000000,50.000000,37.000000,3709.394531,0.000000
0.000000,2590.000000,50.000000,48.000000,4170.794434,0.000000
0.000000,2688.000000,50.000000,55.000000,4044.394531,0.000000
0.000000,2770.000000,50.000000,43.000000,3954.394531,0.000000
0.000000,2854.000000,50.000000,48.000000,4294.594727,0.000000
0.000000,2948.000000,50.000000,52.000000,4322.794922,0.000000
0.000000,3036.000000,50.000000,48.000000,4176.594727,0.000000
0.000000,3128.000000,50.000000,52.000000,4184.994629,0.000000
0.000000,3212.000000,50.000000,46.000000,4280.594727,0.000000
0.000000,3300.000000,50.000000,51.000000,4513.994629,0.000000
0.000000,3396.000000,50.000000,53.000000,4404.394531,0.000000
0.000000,3493.000000,50.000000,52.000000,4218.794434,0.000000
0.000000,3584.000000,50.000000,49.000000,4134.394531,0.000000
0.000000,3670.000000,50.000000,48.000000,4235.594727,0.000000
0.000000,3759.000000,50.000000,51.000000,4325.594727,0.000000
0.000000,3854.000000,50.000000,49.000000,4128.794922,0.000000
0.000000,3945.000000,50.000000,54.000000,4331.194824,0.000000
0.000000,4034.000000,50.000000,48.000000,4224.395020,0.000000
0.000000,4120.000000,50.000000,47.000000,4277.794922,0.000000
0.000000,4207.000000,50.000000,50.000000,4466.194824,0.000000
0.000000,4303.000000,50.000000,57.000000,4407.194824,0.000000
0.000000,4389.000000,50.000000,47.000000,4409.994629,0.000000
0.000000,4476.000000,50.000000,48.000000,4457.794434,0.000000
0.000000,4567.000000,50.000000,49.000000,4454.994629,0.000000
0.000000,4661.000000,50.000000,57.000000,4598.394531,0.000000
0.000000,4758.000000,50.000000,54.000000,4494.394531,0.000000
0.000000,4844.000000,50.000000,47.000000,4452.194336,0.000000
0.000000,4933.000000,50.000000,49.000000,4407.194336,0.000000
0.000000,5022.000000,50.000000,48.000000,4457.794434,0.000000
0.000000,5112.000000,50.000000,52.000000,4598.394531,0.000000
0.000000,5204.000000,50.000000,46.000000,4255.394531,0.000000
0.000000,5289.000000,50.000000,49.000000,4513.994629,0.000000
0.000000,5382.000000,50.000000,53.000000,4452.194824,0.000000
0.000000,5476.000000,50.000000,50.000000,4215.994629,0.000000
0.000000,5566.000000,50.000000,46.000000,4038.794678,0.000000
0.000000,5657.000000,50.000000,50.000000,4193.394531,0.000000
0.000000,5742.000000,50.000000,48.000000,4376.194336,0.000000
0.000000,5856.000000,100.000000,79.000000,6707.194336,0.000000
0.000000,6009.000000,100.000000,94.000000,7573.794434,0.000000
0.000000,6176.000000,100.000000,97.000000,8040.794434,0.000000
0.000000,6365.000000,100.000000,111.000000,8153.394531,0.000000
0.000000,6542.000000,100.000000,97.000000,7858.194336,0.000000
0.000000,6713.000000,100.000000,96.000000,8018.394531,0.000000
0.000000,6886.000000,100.000000,93.000000,8153.394531,0.000000
0.000000,7065.000000,100.000000,103.000000,8383.994141,0.000000
0.000000,7256.000000,100.000000,104.000000,8274.394531,0.000000
0.000000,7433.000000,100.000000,101.000000,8088.794434,0.000000
0.000000,7613.000000,100.000000,98.000000,8004.394531,0.000000
0.000000,7783.000000,100.000000,96.000000,7866.594727,0.000000
